country,date,Electricity import (GWh),Electricity export (GWh),Electricity available (GWh),Electricity generated from natural gas GWh,Total electricity generated GWh,Fraction of electricity generated by gas,Gas consumed Mm3,Gas produced Mm3,Gas exported Mm3,Gas imported Mm3,Gas from other sources Mm3,Total Gas Stocks (TJ/GCV),"Gas price for households, no tax €/kWh","Gas price for industries, no tax €/kWh","Electricity price for households, no tax €/kWh","Electricity price for industries, no tax €/kWh",Population,Average Temperature (°C)
AT,2012-08 ,1433.000,5243.000,1646.000,,,,,,,,,236241.0,0.0567,0.0311,0.1412,0.0793,8408121,
AT,2012-09 ,1637.000,5200.000,1738.000,,,,,,,,,267065.0,0.0567,0.0311,0.1412,0.0793,8408121,
AT,2012-10 ,1823.000,5629.000,1910.000,,,,,,,,,269674.0,0.0567,0.0311,0.1412,0.0793,8408121,
AT,2012-11 ,1764.000,5744.000,1925.000,,,,,,,,,257603.0,0.0567,0.0311,0.1412,0.0793,8408121,
AT,2012-12 ,1367.000,6126.000,2232.000,,,,,,,,,224871.0,0.0567,0.0311,0.1412,0.0793,8408121,
AT,2013-01 ,1758.000,6338.000,2386.000,,,,,,,,,179048.0,0.057,0.0313,0.1413,0.0773,8451860,
AT,2013-02 ,1560.000,5812.000,2204.000,,,,,,,,,126814.0,0.057,0.0313,0.1413,0.0773,8451860,
AT,2013-03 ,1505.000,6103.000,2609.000,,,,,,,,,70634.0,0.057,0.0313,0.1413,0.0773,8451860,
AT,2013-04 ,1403.000,5422.000,1740.000,,,,,,,,,61722.0,0.057,0.0313,0.1413,0.0773,8451860,
AT,2013-05 ,1838.000,5241.000,1074.000,,,,,,,,,71035.0,0.057,0.0313,0.1413,0.0773,8451860,
AT,2013-06 ,1398.000,5204.000,1451.000,,,,,,,,,95193.0,0.057,0.0313,0.1413,0.0773,8451860,
AT,2013-07 ,1417.000,5360.000,1664.000,,,,,,,,,139565.0,0.056,0.0282,0.1361,0.0772,8451860,
AT,2013-08 ,949.000,5209.000,1982.000,,,,,,,,,185663.0,0.056,0.0282,0.1361,0.0772,8451860,
AT,2013-09 ,1230.000,5283.000,1916.000,,,,,,,,,221366.0,0.056,0.0282,0.1361,0.0772,8451860,
AT,2013-10 ,1512.000,5747.000,2647.000,,,,,,,,,247640.0,0.056,0.0282,0.1361,0.0772,8451860,
AT,2013-11 ,1641.000,5890.000,2236.000,,,,,,,,,231044.0,0.056,0.0282,0.1361,0.0772,8451860,
AT,2013-12 ,1469.000,6100.000,3052.000,,,,,,,,,198634.0,0.056,0.0282,0.1361,0.0772,8451860,
AT,2014-01 ,1050.000,6237.000,3091.000,,,,1045.000,112.000,4234.000,4181.000,,161414.0,0.0554,0.0288,0.1321,0.0735,8507786,
AT,2014-02 ,1172.000,5652.000,3127.000,,,,878.000,105.000,3680.000,3517.000,,126015.0,0.0554,0.0288,0.1321,0.0735,8507786,
AT,2014-03 ,1344.000,5839.000,3014.000,,,,744.000,108.000,3492.000,4269.000,,128360.0,0.0554,0.0288,0.1321,0.0735,8507786,
AT,2014-04 ,1124.000,5360.000,2033.000,,,,570.000,103.000,3475.000,4896.000,,166983.0,0.0554,0.0288,0.1321,0.0735,8507786,
AT,2014-05 ,1582.000,5362.000,1237.000,,,,515.000,107.000,3508.000,4796.000,,201002.0,0.0554,0.0288,0.1321,0.0735,8507786,
AT,2014-06 ,1426.000,5152.000,1748.000,,,,389.000,116.000,2968.000,4238.000,,238977.0,0.0554,0.0288,0.1321,0.0735,8507786,
AT,2014-07 ,1330.000,5409.000,1632.000,,,,389.000,101.000,3004.000,4166.000,,272037.0,0.054,0.026,0.1294,0.0704,8507786,
AT,2014-08 ,1705.000,5180.000,1360.000,,,,375.000,105.000,2264.000,3487.000,,307188.0,0.054,0.026,0.1294,0.0704,8507786,
AT,2014-09 ,1828.000,5364.000,1637.000,,,,468.000,90.000,1908.000,2520.000,,316509.0,0.054,0.026,0.1294,0.0704,8507786,
AT,2014-10 ,1728.000,5690.000,2815.000,,,,637.000,99.000,2205.000,2617.000,,311178.0,0.054,0.026,0.1294,0.0704,8507786,
AT,2014-11 ,1603.000,5693.000,2192.000,,,,760.000,97.000,2432.000,2651.000,,294587.0,0.054,0.026,0.1294,0.0704,8507786,
AT,2014-12 ,1545.000,6072.000,2826.000,,,,982.000,104.000,3059.000,2697.000,,247433.0,0.054,0.026,0.1294,0.0704,8507786,
AT,2015-01 ,1966.000,6340.000,3018.000,,,,1060.000,104.000,3016.000,2720.000,,199483.0,0.0539,0.0261,0.1261,0.0647,8584926,-0.811475806451613
AT,2015-02 ,1507.000,5857.000,2945.000,,,,964.000,96.000,2881.000,2276.000,,143178.0,0.0539,0.0261,0.1261,0.0647,8584926,-1.8691324404761904
AT,2015-03 ,1513.000,6044.000,2914.000,,,,907.000,112.000,3686.000,3286.000,,96742.0,0.0539,0.0261,0.1261,0.0647,8584926,3.1728629032258064
AT,2015-04 ,1689.000,5395.000,2030.000,,,,628.000,97.000,3099.000,3444.000,,91239.0,0.0539,0.0261,0.1261,0.0647,8584926,7.401744444444445
AT,2015-05 ,1856.000,5334.000,1526.000,,,,454.000,82.000,3105.000,4272.000,,121506.0,0.0539,0.0261,0.1261,0.0647,8584926,12.552173387096776
AT,2015-06 ,1641.000,5260.000,1534.000,,,,346.000,96.000,3126.000,4317.000,,157309.0,0.0539,0.0261,0.1261,0.0647,8584926,16.911244444444442
AT,2015-07 ,1331.000,5450.000,2049.000,,,,397.000,100.000,3282.000,4562.000,,195050.0,0.0523,0.0252,0.1239,0.0651,8584926,21.039379032258065
AT,2015-08 ,1464.000,5294.000,2268.000,,,,401.000,98.000,3211.000,4344.000,,226587.0,0.0523,0.0252,0.1239,0.0651,8584926,20.72340860215054
AT,2015-09 ,1462.000,5371.000,2359.000,,,,501.000,100.000,3303.000,4319.000,,250077.0,0.0523,0.0252,0.1239,0.0651,8584926,13.03579861111111
AT,2015-10 ,1658.000,5666.000,2243.000,,,,746.000,112.000,3131.000,3919.000,,255989.0,0.0523,0.0252,0.1239,0.0651,8584926,7.500723118279569
AT,2015-11 ,1580.000,5843.000,2929.000,,,,893.000,106.000,2993.000,3270.000,,236810.0,0.0523,0.0252,0.1239,0.0651,8584926,5.459816666666667
AT,2015-12 ,1644.000,6067.000,3552.000,,,,1037.000,130.000,3628.000,3738.000,,207736.0,0.0523,0.0252,0.1239,0.0651,8584926,2.7261196236559138
AT,2016-01 ,1467.000,6397.000,3530.000,,,,1178.000,112.000,2894.000,2905.000,,167517.0,0.0506,0.0212,0.1242,0.0599,8700471,-1.68147311827957
AT,2016-02 ,1617.000,5888.000,2497.000,,,,887.000,99.000,3280.000,3421.000,,143510.0,0.0506,0.0212,0.1242,0.0599,8700471,1.7614698275862068
AT,2016-03 ,1644.000,6067.000,3055.000,,,,874.000,100.000,3665.000,4043.000,,128034.0,0.0506,0.0212,0.1242,0.0599,8700471,2.648340053763441
AT,2016-04 ,1710.000,5361.000,2109.000,,,,654.000,94.000,2613.000,3702.000,,147730.0,0.0506,0.0212,0.1242,0.0599,8700471,7.993569444444445
AT,2016-05 ,1746.000,5324.000,1775.000,,,,505.000,97.000,3560.000,4717.000,,176404.0,0.0506,0.0212,0.1242,0.0599,8700471,11.984895161290323
AT,2016-06 ,1485.000,5317.000,941.000,,,,374.000,82.000,3161.000,4521.000,,217400.0,0.0506,0.0212,0.1242,0.0599,8700471,16.793475
AT,2016-07 ,1961.000,5360.000,1318.000,,,,381.000,101.000,2761.000,4347.000,,267304.0,0.0493,0.0217,0.1222,0.054,8700471,19.14463172043011
AT,2016-08 ,1809.000,5229.000,1615.000,,,,369.000,100.000,2589.000,3757.000,,301574.0,0.0493,0.0217,0.1222,0.054,8700471,17.417947580645162
AT,2016-09 ,1393.000,5341.000,2159.000,,,,501.000,99.000,3021.000,3964.000,,322428.0,0.0493,0.0217,0.1222,0.054,8700471,15.9433375
AT,2016-10 ,1472.000,5777.000,2380.000,,,,805.000,103.000,4045.000,4483.000,,312539.0,0.0493,0.0217,0.1222,0.054,8700471,7.079751344086022
AT,2016-11 ,1398.000,6097.000,2457.000,,,,1008.000,106.000,3698.000,3653.000,,276251.0,0.0493,0.0217,0.1222,0.054,8700471,2.405558333333333
AT,2016-12 ,1486.000,6372.000,2506.000,,,,1210.000,104.000,3992.000,3333.000,,208717.0,0.0493,0.0217,0.1222,0.054,8700471,-0.902502688172043
AT,2017-01 ,1716.148,6487.446,2832.699,2143.494,5961.0830000000005,0.3595813042697107,1574.000,120.000,4636.000,4196.000,,137108.0,0.0514,0.0215,0.1221,0.0553,8772865,-6.553215053763441
AT,2017-02 ,1468.330,5573.772,2975.192,1482.854,4620.576999999999,0.3209239884975405,1093.000,79.000,3401.000,3073.000,,85844.0,0.0514,0.0215,0.1221,0.0553,8772865,0.530172619047619
AT,2017-03 ,1885.023,5701.377,2771.482,973.851,5145.656,0.18925691884572152,861.000,96.000,2588.000,2728.000,,62225.0,0.0514,0.0215,0.1221,0.0553,8772865,5.617849462365592
AT,2017-04 ,1882.201,5137.276,2641.747,586.118,4619.4400000000005,0.12688074744990735,708.000,97.000,3527.000,4419.000,,72860.0,0.0514,0.0215,0.1221,0.0553,8772865,6.766061111111112
AT,2017-05 ,1965.173,5091.377,2162.138,221.011,4978.507,0.04439302786960027,496.000,126.000,3844.000,4978.000,,101466.0,0.0514,0.0215,0.1221,0.0553,8772865,13.322102150537637
AT,2017-06 ,1805.916,5001.528,2188.338,454.228,4734.134,0.09594743199072946,450.000,116.000,3590.000,4642.000,,129436.0,0.0514,0.0215,0.1221,0.0553,8772865,18.6798
AT,2017-07 ,1827.009,5128.008,2022.665,410.223,4961.588,0.08267977913522849,432.000,110.000,3312.000,4950.000,,179231.0,0.0513,0.0221,0.1218,0.0581,8772865,19.14857930107527
AT,2017-08 ,2029.613,5100.821,1704.152,399.677,5429.21,0.07361605095400621,457.000,118.000,4093.000,6069.000,,241053.0,0.0513,0.0221,0.1218,0.0581,8772865,19.547877688172044
AT,2017-09 ,2099.312,5204.858,1738.953,443.113,5553.673,0.07978737675048567,560.000,99.000,3235.000,4886.000,,286010.0,0.0513,0.0221,0.1218,0.0581,8772865,11.836029166666668
AT,2017-10 ,2201.753,5416.884,2710.608,780.529,5177.036,0.15076754343605106,739.000,95.000,2996.000,4113.000,,303795.0,0.0513,0.0221,0.1218,0.0581,8772865,9.480532258064516
AT,2017-11 ,2101.399,5829.190,2730.451,1132.994,5517.719,0.20533738669910517,1006.000,112.000,3557.000,4027.000,,287268.0,0.0513,0.0221,0.1218,0.0581,8772865,2.432452777777778
AT,2017-12 ,1834.635,6044.640,2883.889,1047.676,5450.129,0.192229578419153,1118.000,116.000,4552.000,3903.000,,224943.0,0.0513,0.0221,0.1218,0.0581,8772865,-1.373491935483871
AT,2018-01 ,1820.609,6112.774,2315.738,1176.722,5991.286,0.19640557970358952,1101.000,113.000,3016.000,2518.000,,168574.0,0.0488,0.0207,0.1232,0.0598,8822267,0.6148346774193548
AT,2018-02 ,1528.207,5784.098,2279.338,1298.299,5331.946,0.24349440148118529,1182.000,102.000,4013.000,3497.000,,107890.0,0.0488,0.0207,0.1232,0.0598,8822267,-4.588425595238095
AT,2018-03 ,1389.088,6142.653,2850.850,1015.486,4966.968000000001,0.20444786437118173,1094.000,112.000,4228.000,4083.000,,64703.0,0.0488,0.0207,0.1232,0.0598,8822267,0.5498897849462365
AT,2018-04 ,1559.774,5088.123,1560.558,327.424,5216.146000000001,0.06277124911764355,536.000,84.000,3927.000,5152.000,,93933.0,0.0488,0.0207,0.1232,0.0598,8822267,11.74343611111111
AT,2018-05 ,1911.763,5128.399,1548.868,213.200,5460.540999999999,0.039043750426926566,410.000,89.000,3797.000,4895.000,,122999.0,0.0488,0.0207,0.1232,0.0598,8822267,15.038201612903226
AT,2018-06 ,1649.703,5104.720,1623.205,270.996,5085.28,0.05329028096781298,407.000,91.000,3336.000,4488.000,,154509.0,0.0488,0.0207,0.1232,0.0598,8822267,17.4013125
AT,2018-07 ,1332.308,5155.167,2102.712,314.482,4341.721,0.07243256763850096,420.000,95.000,3693.000,4850.000,,185663.0,0.0514,0.0240,0.1265,0.0634,8822267,19.31903225806452
AT,2018-08 ,1079.656,5158.118,2587.895,435.554,3793.3650000000002,0.1148199553694411,443.000,81.000,3443.000,4769.000,,222119.0,0.0514,0.0240,0.1265,0.0634,8822267,20.4498561827957
AT,2018-09 ,1259.804,5080.326,2498.914,586.031,4060.9190000000003,0.1443099456059084,552.000,59.000,3151.000,4265.000,,245691.0,0.0514,0.0240,0.1265,0.0634,8822267,14.995126388888888
AT,2018-10 ,1645.452,5500.696,2971.333,816.313,4522.084000000001,0.1805169917232851,704.000,79.000,2275.000,3466.000,,267054.0,0.0514,0.0240,0.1265,0.0634,8822267,10.316728494623655
AT,2018-11 ,1605.032,5747.568,2678.871,1185.743,4930.289000000001,0.24050172312414136,952.000,74.000,2952.000,3667.000,,260586.0,0.0514,0.0240,0.1265,0.0634,8822267,3.9885041666666665
AT,2018-12 ,2347.934,6077.264,3057.854,1544.466,5724.563,0.26979631458331405,1181.000,76.000,3684.000,3861.000,,225032.0,0.0514,0.0240,0.1265,0.0634,8822267,-0.2395913978494623
AT,2019-01 ,2382.014,6392.332,2916.255,1619.779,6223.736,0.26025830787167065,1314.000,78.000,4207.000,4221.000,,178962.0,0.0481,0.0212,0.1316,0.0711,8858775,-3.433439516129032
AT,2019-02 ,1900.847,5573.692,2609.919,1273.218,5109.571999999999,0.24918290612207838,1005.000,71.000,2851.000,3329.000,,161787.0,0.0481,0.0212,0.1316,0.0711,8858775,0.7995282738095238
AT,2019-03 ,2189.044,5765.677,2591.619,705.563,5551.2119999999995,0.12710071242099924,830.000,82.000,3660.000,4778.000,,176088.0,0.0481,0.0212,0.1316,0.0711,8858775,5.038842741935484
AT,2019-04 ,2148.059,5245.656,1749.688,558.465,5670.23,0.09849071378056976,670.000,78.000,3854.000,5390.000,,212021.0,0.0481,0.0212,0.1316,0.0711,8858775,8.574091666666666
AT,2019-05 ,1815.111,5355.760,1589.110,149.026,5604.008000000001,0.026592752901137898,587.000,82.000,3860.000,5339.000,,248975.0,0.0481,0.0212,0.1316,0.0711,8858775,9.843787634408605
AT,2019-06 ,2094.171,5028.373,1281.604,242.507,5921.091,0.04095647237983675,412.000,81.000,3195.000,4533.000,,286950.0,0.0481,0.0212,0.1316,0.0711,8858775,20.204475
AT,2019-07 ,1912.761,5238.936,1833.456,514.220,5304.386,0.09694241708653932,453.000,84.000,3448.000,4661.000,,319009.0,0.0493,0.0193,0.1349,0.0717,8858775,19.78036827956989
AT,2019-08 ,1632.823,5108.134,1718.215,733.246,5074.887,0.1444851875519593,496.000,82.000,2740.000,3634.000,,337246.0,0.0493,0.0193,0.1349,0.0717,8858775,19.621224462365596
AT,2019-09 ,1709.233,5129.621,2225.062,977.324,4787.926,0.2041226201073283,641.000,65.000,3166.000,4008.000,,347179.0,0.0493,0.0193,0.1349,0.0717,8858775,14.153083333333331
AT,2019-10 ,1983.569,5510.255,2860.888,1245.150,4934.491999999999,0.2523360054084595,809.000,88.000,2572.000,3280.000,,347009.0,0.0493,0.0193,0.1349,0.0717,8858775,10.269956989247312
AT,2019-11 ,1582.052,5692.274,1985.627,1232.264,5513.114,0.22351505882156616,961.000,85.000,3431.000,4274.000,,345726.0,0.0493,0.0193,0.1349,0.0717,8858775,4.380297222222222
AT,2019-12 ,1568.580,5970.166,2685.404,1253.639,5265.3279999999995,0.23809323939553242,1089.000,81.000,3168.000,4038.000,,340243.0,0.0493,0.0193,0.1349,0.0717,8858775,0.6778870967741936
AT,2020-01 ,1956.813,6191.459,3046.589,1776.441,5400.154,0.32896117407022096,1280.803,76.355,2569.241,2685.654,1.315,299202.518,0.0471,0.0174,0.1358,0.0693,8901064,
AT,2020-02 ,2075.414,5637.256,2607.286,986.674,5398.3150000000005,0.18277443980204933,937.360,70.279,2459.212,2938.280,1.181,284634.837,0.0471,0.0174,0.1358,0.0693,8901064,
AT,2020-03 ,1759.508,5536.454,2135.324,949.137,5375.514,0.1765667431988829,903.939,72.907,4051.961,4329.699,1.103,263773.763,0.0471,0.0174,0.1358,0.0693,8901064,
AT,2020-04 ,1446.731,4553.688,1855.684,440.623,4235.1849999999995,0.10403866655175631,590.152,60.817,3455.218,4264.705,1.005,274345.909,0.0471,0.0174,0.1358,0.0693,8901064,
AT,2020-05 ,1842.116,4748.615,1722.897,167.967,4888.424,0.034360153701888385,475.169,63.881,3131.091,4268.468,1.061,301841.014,0.0471,0.0174,0.1358,0.0693,8901064,
AT,2020-06 ,2060.090,4715.880,1278.225,171.901,5422.845,0.03169941239331015,392.105,58.677,3360.275,4159.735,1.072,319544.984,0.0471,0.0174,0.1358,0.0693,8901064,
AT,2020-07 ,2120.482,5016.111,1433.906,451.254,5589.718,0.08072929618274124,426.415,63.303,3528.192,3681.290,1.112,311521.579,0.0478,0.0181,0.1384,0.0759,8901064,
AT,2020-08 ,1985.277,4984.917,1634.342,421.342,5290.504,0.07964118352429182,415.155,62.961,3579.129,3977.070,1.106,313315.035,0.0478,0.0181,0.1384,0.0759,8901064,
AT,2020-09 ,1750.165,5070.661,1659.502,409.118,5167.341,0.07917379557493882,484.511,56.117,3106.787,3750.865,1.046,321545.749,0.0478,0.0181,0.1384,0.0759,8901064,
AT,2020-10 ,1841.171,5569.589,1915.212,765.597,5571.854,0.13740435409829474,774.436,64.154,3023.244,3769.305,0.933,322883.14,0.0478,0.0181,0.1384,0.0759,8901064,
AT,2020-11 ,1778.610,5653.941,2464.470,1159.542,5067.99,0.2287972154641189,983.052,62.192,2671.772,3375.800,0.945,314653.106,0.0478,0.0181,0.1384,0.0759,8901064,
AT,2020-12 ,1710.305,5948.676,2769.055,1445.226,5194.803999999999,0.2782060689873959,1160.767,62.333,3681.953,3878.636,0.941,280025.094,0.0478,0.0181,0.1384,0.0759,8901064,
AT,2021-01 ,1537.399,6061.711,2893.185,1471.139,5047.916,0.29143492086635353,1249.298,68.024,4811.505,3857.281,0.887,198330.595,0.0462,0.0219,0.1394,0.0789,8932664,
AT,2021-02 ,1348.539,5417.159,2093.842,1150.020,4873.422,0.23597792269990164,1024.985,61.397,2527.675,2055.995,0.881,143657.188,0.0462,0.0219,0.1394,0.0789,8932664,
AT,2021-03 ,1297.798,5837.977,2568.022,1115.075,4691.576,0.2376759962963405,1005.607,65.207,3416.570,3194.051,0.971,99370.73,0.0462,0.0219,0.1394,0.0789,8932664,
AT,2021-04 ,1526.621,5292.216,2346.297,848.019,4575.927000000001,0.18532179381358135,828.029,40.790,3081.050,3602.416,1.097,89260.667,0.0462,0.0219,0.1394,0.0789,8932664,
AT,2021-05 ,1763.498,5200.376,1261.716,324.572,5684.518999999999,0.05709753103120951,568.365,41.002,3434.222,3937.893,1.065,88567.001,0.0462,0.0219,0.1394,0.0789,8932664,
AT,2021-06 ,1821.980,5139.668,1225.102,186.080,5519.975,0.03371029760098551,397.566,58.316,2571.461,3663.444,0.935,117215.704,0.0462,0.0219,0.1394,0.0789,8932664,
AT,2021-07 ,1874.581,5238.894,1743.364,202.180,5374.343,0.03761948204645666,395.884,56.588,2869.581,3681.907,1.080,135319.595,0.0510,0.0411,0.1448,0.0928,8932664,
AT,2021-08 ,2122.494,5125.441,1545.510,171.058,5653.593,0.030256511213311604,394.475,58.349,2506.022,3840.066,1.184,173464.652,0.0510,0.0411,0.1448,0.0928,8932664,
AT,2021-09 ,1416.665,5138.257,2571.450,294.604,4186.04,0.07037773169869375,463.227,54.834,2556.456,3573.790,1.058,196714.201,0.0510,0.0411,0.1448,0.0928,8932664,
AT,2021-10 ,1487.455,5534.870,2895.065,937.685,4550.715,0.2060522357475693,771.613,65.483,2369.886,3333.472,1.192,190910.121,0.0510,0.0411,0.1448,0.0928,8932664,
AT,2021-11 ,1412.015,5889.139,2511.645,1628.205,5247.209000000001,0.3102992467042955,1074.348,60.558,2907.476,3032.310,1.107,158521.966,0.0510,0.0411,0.1448,0.0928,8932664,
AT,2021-12 ,1283.991,6194.275,2780.994,1544.569,5333.96,0.28957266271213133,1169.719,65.246,3655.691,3689.263,1.162,117045.748,0.0510,0.0411,0.1448,0.0928,8932664,
AT,2022-01 ,1893.896,6241.162,2645.828,1595.354,5979.997000000001,0.26678173918816345,1158.614,63.614,2517.897,2556.482,1.041,76497.479,0.0570,0.0590,0.1579,0.1578,8978929,
AT,2022-02 ,1897.054,5572.221,2888.601,1286.039,5061.667,0.2540742012463483,976.866,56.495,2016.428,2487.951,1.054,59453.455,0.0570,0.0590,0.1579,0.1578,8978929,
AT,2022-03 ,1801.115,5889.350,2870.992,1467.064,5111.46,0.2870146689986814,994.523,58.916,3154.767,3722.097,1.202,45032.066,0.0570,0.0590,0.1579,0.1578,8978929,
AT,2022-04 ,1829.923,5254.954,2234.398,722.413,4999.51,0.14449676068254688,707.085,49.747,1836.754,3011.828,1.147,65153.995,0.0570,0.0590,0.1579,0.1578,8978929,
AT,2022-05 ,1962.025,5067.914,1758.638,529.971,5220.328,0.10152063242003184,469.171,53.231,1758.436,3400.778,1.103,112652.615,0.0570,0.0590,0.1579,0.1578,8978929,
AT,2022-06 ,1780.234,4959.545,1688.018,219.073,4992.193,0.04388311910216612,377.996,53.788,1315.731,2735.688,1.010,155171.236,0.0570,0.0590,0.1579,0.1578,8978929,
AT,2022-07 ,1524.980,5000.562,2358.726,239.917,4288.92,0.05593879111757739,349.904,52.851,1586.679,2604.573,1.092,183123.748,0.0974,0.0859,0.2090,0.1893,8978929,
AT,2022-08 ,1342.592,4923.900,2363.476,231.039,4016.375,0.05752426006037783,318.551,52.549,1402.710,2880.303,1.092,229986.224,0.0974,0.0859,0.2090,0.1893,8978929,
AT,2022-09 ,1370.011,4961.220,1910.082,651.409,4546.951999999999,0.14326278350860094,470.221,52.437,939.950,2506.690,1.114,274363.751,0.0974,0.0859,0.2090,0.1893,8978929,
AT,2022-10 ,1546.544,5021.191,2227.009,705.314,4556.589,0.15478990973291643,556.726,48.384,641.562,2225.522,0.971,320607.508,0.0974,0.0859,0.2090,0.1893,8978929,
AT,2022-11 ,1494.176,5395.307,2735.628,1182.728,4549.397,0.25997467356662873,804.768,46.389,716.156,1561.986,0.938,324342.524,0.0974,0.0859,0.2090,0.1893,8978929,
AT,2022-12 ,1439.397,5788.714,2913.774,1300.814,4977.9,0.26131782478555216,965.238,45.131,1219.497,1541.550,0.943,301021.761,0.0974,0.0859,0.2090,0.1893,8978929,
AT,2023-01 ,1659.554,5787.018,2837.079,1075.364,5065.009,0.21231235719423203,925.725,52.089,1294.430,1347.752,0.989,269866.866,0.1260,0.0543,0.2691,0.2278,9104772,
AT,2023-02 ,1681.946,5240.429,2394.622,1074.360,4794.938,0.22406129130345373,805.119,46.054,935.322,1087.431,0.900,244647.259,0.1260,0.0543,0.2691,0.2278,nan,
AT,2023-03 ,1594.211,5440.089,2130.530,817.959,4977.308999999999,0.16433759688217067,691.863,48.904,922.397,1286.400,0.997,232510.175,0.1260,0.0543,0.2691,0.2278,nan,
AT,2023-04 ,1647.020,4908.547,1456.103,644.730,5071.343,0.1271320042836779,610.554,43.836,668.616,1451.881,0.869,239728.823,0.1260,0.0543,0.2691,0.2278,nan,
AT,2023-05 ,2398.699,4739.386,844.052,285.908,6003.259,0.04762546476838664,453.410,46.097,917.161,1936.406,0.905,264001.25,0.1260,0.0543,0.2691,0.2278,nan,
AT,2023-06 ,1781.918,4526.915,1154.827,99.823,4775.922,0.0209013045020417,316.697,45.521,690.660,1556.739,0.878,287321.247,0.1260,0.0543,0.2691,0.2278,nan,
AT,2023-07 ,1857.484,4622.931,1641.760,168.537,4601.88,0.03662351039140525,318.051,46.982,764.713,1542.453,0.802,307167.975,0.1147,0.0437,0.2990,0.2179,nan,
AT,2023-08 ,2162.445,4649.187,1365.605,98.071,5131.4169999999995,0.019111874946043172,300.256,48.449,503.636,1223.586,0.832,325609.014,,,,,nan,
AT,2023-09 ,1628.652,4624.367,1628.617,323.382,4423.906,0.07309875028990219,362.711,44.825,263.917,767.145,1.020,332759.427,,,,,nan,
AT,2023-10 ,1320.008,4963.020,2289.374,489.495,4163.968,0.11755493798223234,494.026,44.184,229.524,1116.372,1.019,349514.89,,,,,nan,
AT,2023-11 ,1854.875,5420.151,1646.882,782.970,5714.702,0.13700976883834012,764.460,48.351,482.022,965.548,0.949,340927.573,,,,,nan,
AT,2023-12 ,2035.169,5689.853,2160.890,1000.209,6138.477999999999,0.1629408788302247,915.552,48.730,608.401,1117.727,1.041,327013.225,,,,,nan,
AT,2024-01 ,2335.398,5979.092,1797.589,1233.460,6683.325,0.18455783610702758,1040.509,47.900,960.692,930.173,1.026,287403.475,,,,,nan,
AT,2024-02 ,1927.183,5222.168,1803.099,685.603,5320.002,0.12887269591252032,686.809,44.663,517.147,860.468,0.913,275273.976,,,,,nan,
BA,2007-01 ,,,,,,,,,,,,,,,,,nan,
BA,2007-02 ,,,,,,,,,,,,,,,,,nan,
BA,2007-03 ,,,,,,,,,,,,,,,,,nan,
BA,2007-04 ,,,,,,,,,,,,,,,,,nan,
BA,2007-05 ,,,,,,,,,,,,,,,,,nan,
BA,2007-06 ,,,,,,,,,,,,,,,,,nan,
BA,2007-07 ,,,,,,,,,,,,,,,,,nan,
BA,2007-08 ,,,,,,,,,,,,,,,,,nan,
BA,2007-09 ,,,,,,,,,,,,,,,,,nan,
BA,2007-10 ,,,,,,,,,,,,,,,,,nan,
BA,2007-11 ,,,,,,,,,,,,,,,,,nan,
BA,2007-12 ,,,,,,,,,,,,,,,,,nan,
BA,2008-01 ,,,,,,,,,,,,,,,,,nan,
BA,2008-02 ,,,,,,,,,,,,,,,,,nan,
BA,2008-03 ,,,,,,,,,,,,,,,,,nan,
BA,2008-04 ,,,,,,,,,,,,,,,,,nan,
BA,2008-05 ,,,,,,,,,,,,,,,,,nan,
BA,2008-06 ,,,,,,,,,,,,,,,,,nan,
BA,2008-07 ,,,,,,,,,,,,,,,,,nan,
BA,2008-08 ,,,,,,,,,,,,,,,,,nan,
BA,2008-09 ,,,,,,,,,,,,,,,,,nan,
BA,2008-10 ,,,,,,,,,,,,,,,,,nan,
BA,2008-11 ,,,,,,,,,,,,,,,,,nan,
BA,2008-12 ,,,,,,,,,,,,,,,,,nan,
BA,2009-01 ,,,,,,,,,,,,,,,,,3843998,
BA,2009-02 ,,,,,,,,,,,,,,,,,3843998,
BA,2009-03 ,,,,,,,,,,,,,,,,,3843998,
BA,2009-04 ,,,,,,,,,,,,,,,,,3843998,
BA,2009-05 ,,,,,,,,,,,,,,,,,3843998,
BA,2009-06 ,,,,,,,,,,,,,,,,,3843998,
BA,2009-07 ,,,,,,,,,,,,,,,,,3843998,
BA,2009-08 ,,,,,,,,,,,,,,,,,3843998,
BA,2009-09 ,,,,,,,,,,,,,,,,,3843998,
BA,2009-10 ,,,,,,,,,,,,,,,,,3843998,
BA,2009-11 ,,,,,,,,,,,,,,,,,3843998,
BA,2009-12 ,,,,,,,,,,,,,,,,,3843998,
BA,2010-01 ,,,,,,,,,,,,,0.0291,,0.0634,,3844046,
BA,2010-02 ,,,,,,,,,,,,,0.0291,,0.0634,,3844046,
BA,2010-03 ,,,,,,,,,,,,,0.0291,,0.0634,,3844046,
BA,2010-04 ,,,,,,,,,,,,,0.0291,,0.0634,,3844046,
BA,2010-05 ,,,,,,,,,,,,,0.0291,,0.0634,,3844046,
BA,2010-06 ,,,,,,,,,,,,,0.0291,,0.0634,,3844046,
BA,2010-07 ,,,,,,,,,,,,,0.035,,0.0629,,3844046,
BA,2010-08 ,,,,,,,,,,,,,0.035,,0.0629,,3844046,
BA,2010-09 ,,,,,,,,,,,,,0.035,,0.0629,,3844046,
